x	y	w	h	class	class_name	time
1759	937	87	82	0	buba	239055
1702	981	101	79	0	buba	239055
1759	937	87	82	0	buba	239185
1702	981	101	79	0	buba	239185
1759	937	87	82	0	buba	239306
1702	981	101	79	0	buba	239306
1759	937	87	82	0	buba	239428
1702	981	101	79	0	buba	239428
1759	937	87	82	0	buba	239539
1702	981	101	79	0	buba	239539
1759	937	87	82	0	buba	239666
1702	981	101	79	0	buba	239666
1759	937	87	82	0	buba	239790
1702	981	101	79	0	buba	239790
1759	937	87	82	0	buba	239916
1702	981	101	79	0	buba	239916
1759	937	87	82	0	buba	240044
1702	981	101	79	0	buba	240044
1759	937	87	82	0	buba	240164
1702	981	101	79	0	buba	240164
1759	937	87	82	0	buba	240304
1702	981	101	79	0	buba	240304
1759	937	87	82	0	buba	240425
1702	981	101	79	0	buba	240425
1759	937	87	82	0	buba	240552
1702	981	101	79	0	buba	240552
1759	937	87	82	0	buba	240674
1702	981	101	79	0	buba	240674
1759	937	87	82	0	buba	240804
1702	981	101	79	0	buba	240804
1759	937	87	82	0	buba	240923
1702	981	101	79	0	buba	240923
1759	937	87	82	0	buba	241053
1702	981	101	79	0	buba	241053
1759	937	87	82	0	buba	241173
1702	981	101	79	0	buba	241173
1759	937	87	82	0	buba	241299
1702	981	101	79	0	buba	241299
1759	937	87	82	0	buba	241437
1702	981	101	79	0	buba	241437
1759	937	87	82	0	buba	241559
1702	981	101	79	0	buba	241559
1759	937	87	82	0	buba	241685
1702	981	101	79	0	buba	241685
1759	937	87	82	0	buba	241812
1702	981	101	79	0	buba	241812
1759	937	87	82	0	buba	241934
1702	981	101	79	0	buba	241934
1759	937	87	82	0	buba	242056
1702	981	101	79	0	buba	242056
1759	937	87	82	0	buba	242182
1702	981	101	79	0	buba	242182
1759	937	87	82	0	buba	242320
1702	981	101	79	0	buba	242320
1759	937	87	82	0	buba	242444
1702	981	101	79	0	buba	242444
1759	937	87	82	0	buba	242568
1702	981	101	79	0	buba	242568
1759	937	87	82	0	buba	242691
1702	981	101	79	0	buba	242691
1759	937	87	82	0	buba	242819
1702	981	101	79	0	buba	242819
1759	937	87	82	0	buba	242939
1702	981	101	79	0	buba	242939
1759	937	87	82	0	buba	243067
1702	981	101	79	0	buba	243067
1759	937	87	82	0	buba	243189
1702	981	101	79	0	buba	243189
1759	937	87	82	0	buba	243315
1702	981	101	79	0	buba	243315
1759	937	87	82	0	buba	243454
1702	981	101	79	0	buba	243454
1759	937	87	82	0	buba	243576
1702	981	101	79	0	buba	243576
1759	937	87	82	0	buba	243705
1702	981	101	79	0	buba	243705
1759	937	87	82	0	buba	243823
1702	981	101	79	0	buba	243823
1759	937	87	82	0	buba	243951
1702	981	101	79	0	buba	243951
1759	937	87	82	0	buba	244071
1702	981	101	79	0	buba	244071
1759	937	87	82	0	buba	244198
1702	981	101	79	0	buba	244198
1759	937	87	82	0	buba	244338
1702	981	101	79	0	buba	244338
1759	937	87	82	0	buba	244464
1702	981	101	79	0	buba	244464
1759	937	87	82	0	buba	244603
1702	981	101	79	0	buba	244603
1759	937	87	82	0	buba	244726
1702	981	101	79	0	buba	244726
1759	937	87	82	0	buba	244854
1702	981	101	79	0	buba	244854
1759	937	87	82	0	buba	244971
1702	981	101	79	0	buba	244971
1759	937	87	82	0	buba	245096
1702	981	101	79	0	buba	245096
1759	937	87	82	0	buba	245205
1702	981	101	79	0	buba	245205
1759	937	87	82	0	buba	245332
1702	981	101	79	0	buba	245332
1759	937	87	82	0	buba	245472
1702	981	101	79	0	buba	245472
1759	937	87	82	0	buba	245593
1702	981	101	79	0	buba	245593
1759	937	87	82	0	buba	245721
1702	981	101	79	0	buba	245721
1759	937	87	82	0	buba	245843
1702	981	101	79	0	buba	245843
1759	937	87	82	0	buba	245969
1702	981	101	79	0	buba	245969
1759	937	87	82	0	buba	246089
1702	981	101	79	0	buba	246089
1759	937	87	82	0	buba	246213
1702	981	101	79	0	buba	246213
1759	937	87	82	0	buba	246322
1702	981	101	79	0	buba	246322
1759	937	87	82	0	buba	246449
1702	981	101	79	0	buba	246449
1759	937	87	82	0	buba	246572
1702	981	101	79	0	buba	246572
1759	937	87	82	0	buba	246700
1702	981	101	79	0	buba	246700
1759	937	87	82	0	buba	246836
1702	981	101	79	0	buba	246836
1759	937	87	82	0	buba	246959
1702	981	101	79	0	buba	246959
1759	937	87	82	0	buba	247088
1702	981	101	79	0	buba	247088
1759	937	87	82	0	buba	247214
1702	981	101	79	0	buba	247214
1759	937	87	82	0	buba	247352
1702	981	101	79	0	buba	247352
1759	937	87	82	0	buba	247473
1702	981	101	79	0	buba	247473
1759	937	87	82	0	buba	247598
1702	981	101	79	0	buba	247598
1759	937	87	82	0	buba	247735
1702	981	101	79	0	buba	247735
1759	937	87	82	0	buba	247860
1702	981	101	79	0	buba	247860
1759	937	87	82	0	buba	247985
1702	981	101	79	0	buba	247985
1759	937	87	82	0	buba	248111
1702	981	101	79	0	buba	248111
1759	937	87	82	0	buba	248242
1702	981	101	79	0	buba	248242
1759	937	87	82	0	buba	248363
1702	981	101	79	0	buba	248363
1759	937	87	82	0	buba	248486
1702	981	101	79	0	buba	248486
1759	937	87	82	0	buba	248608
1702	981	101	79	0	buba	248608
1759	937	87	82	0	buba	248735
1702	981	101	79	0	buba	248735
1759	937	87	82	0	buba	248857
1702	981	101	79	0	buba	248857
1759	937	87	82	0	buba	248985
1702	981	101	79	0	buba	248985
1759	937	87	82	0	buba	249121
1702	981	101	79	0	buba	249121
1759	937	87	82	0	buba	249249
1702	981	101	79	0	buba	249249
1759	937	87	82	0	buba	249388
1702	981	101	79	0	buba	249388
1759	937	87	82	0	buba	249513
1702	981	101	79	0	buba	249513
1759	937	87	82	0	buba	249636
1702	981	101	79	0	buba	249636
1759	937	87	82	0	buba	249759
1702	981	101	79	0	buba	249759
1759	937	87	82	0	buba	249884
1702	981	101	79	0	buba	249884
1759	937	87	82	0	buba	250009
1702	981	101	79	0	buba	250009
1759	937	87	82	0	buba	250131
1702	981	101	79	0	buba	250131
1759	937	87	82	0	buba	250255
1702	981	101	79	0	buba	250255
1759	937	87	82	0	buba	250380
1702	981	101	79	0	buba	250380
1759	937	87	82	0	buba	250504
1702	981	101	79	0	buba	250504
1759	937	87	82	0	buba	250627
1702	981	101	79	0	buba	250627
1759	937	87	82	0	buba	250753
1702	981	101	79	0	buba	250753
1759	937	87	82	0	buba	250875
1702	981	101	79	0	buba	250875
1759	937	87	82	0	buba	251004
1702	981	101	79	0	buba	251004
1759	937	87	82	0	buba	251122
1702	981	101	79	0	buba	251122
1759	937	87	82	0	buba	251247
1702	981	101	79	0	buba	251247
1759	937	87	82	0	buba	251386
1702	981	101	79	0	buba	251386
1759	937	87	82	0	buba	251510
1702	981	101	79	0	buba	251510
1759	937	87	82	0	buba	251639
1702	981	101	79	0	buba	251639
1759	937	87	82	0	buba	251759
1702	981	101	79	0	buba	251759
1759	937	87	82	0	buba	251885
1702	981	101	79	0	buba	251885
1759	937	87	82	0	buba	252010
1702	981	101	79	0	buba	252010
1759	937	87	82	0	buba	252133
1702	981	101	79	0	buba	252133
1759	937	87	82	0	buba	252257
1702	981	101	79	0	buba	252257
1759	937	87	82	0	buba	252383
1702	981	101	79	0	buba	252383
1759	937	87	82	0	buba	252506
1702	981	101	79	0	buba	252506
1759	937	87	82	0	buba	252629
1702	981	101	79	0	buba	252629
1759	937	87	82	0	buba	252755
1702	981	101	79	0	buba	252755
1759	937	87	82	0	buba	252876
1702	981	101	79	0	buba	252876
1759	937	87	82	0	buba	253003
1702	981	101	79	0	buba	253003
1759	937	87	82	0	buba	253126
1702	981	101	79	0	buba	253126
1759	937	87	82	0	buba	253251
1702	981	101	79	0	buba	253251
1759	937	87	82	0	buba	253373
1702	981	101	79	0	buba	253373
1759	937	87	82	0	buba	253501
1702	981	101	79	0	buba	253501
1759	937	87	82	0	buba	253622
1702	981	101	79	0	buba	253622
1759	937	87	82	0	buba	253747
1702	981	101	79	0	buba	253747
1759	937	87	82	0	buba	253870
1702	981	101	79	0	buba	253870
1759	937	87	82	0	buba	253994
1702	981	101	79	0	buba	253994
1759	937	87	82	0	buba	254128
1702	981	101	79	0	buba	254128
1759	937	87	82	0	buba	254243
1702	981	101	79	0	buba	254243
1759	937	87	82	0	buba	254376
1702	981	101	79	0	buba	254376
1759	937	87	82	0	buba	254489
1702	981	101	79	0	buba	254489
1759	937	87	82	0	buba	254617
1702	981	101	79	0	buba	254617
1759	937	87	82	0	buba	254739
1702	981	101	79	0	buba	254739
1759	937	87	82	0	buba	254869
1702	981	101	79	0	buba	254869
1759	937	87	82	0	buba	254991
1702	981	101	79	0	buba	254991
1759	937	87	82	0	buba	255121
1702	981	101	79	0	buba	255121
1759	937	87	82	0	buba	255254
1702	981	101	79	0	buba	255254
1759	937	87	82	0	buba	255387
1702	981	101	79	0	buba	255387
1759	937	87	82	0	buba	255522
1702	981	101	79	0	buba	255522
1759	937	87	82	0	buba	255642
1702	981	101	79	0	buba	255642
1759	937	87	82	0	buba	255769
1702	981	101	79	0	buba	255769
1759	937	87	82	0	buba	255894
1702	981	101	79	0	buba	255894
1759	937	87	82	0	buba	256019
1702	981	101	79	0	buba	256019
1759	937	87	82	0	buba	256146
1702	981	101	79	0	buba	256146
1759	937	87	82	0	buba	256269
1702	981	101	79	0	buba	256269
1759	937	87	82	0	buba	256392
1702	981	101	79	0	buba	256392
1759	937	87	82	0	buba	256519
1702	981	101	79	0	buba	256519
1759	937	87	82	0	buba	256641
1702	981	101	79	0	buba	256641
1759	937	87	82	0	buba	256767
1702	981	101	79	0	buba	256767
1759	937	87	82	0	buba	256905
1702	981	101	79	0	buba	256905
1759	937	87	82	0	buba	257027
1702	981	101	79	0	buba	257027
1759	937	87	82	0	buba	257142
1702	981	101	79	0	buba	257142
1759	937	87	82	0	buba	257263
1702	981	101	79	0	buba	257263
1759	937	87	82	0	buba	257388
1702	981	101	79	0	buba	257388
1759	937	87	82	0	buba	257515
1702	981	101	79	0	buba	257515
1759	937	87	82	0	buba	257653
1702	981	101	79	0	buba	257653
1759	937	87	82	0	buba	257776
1702	981	101	79	0	buba	257776
1759	937	87	82	0	buba	257906
1702	981	101	79	0	buba	257906
1759	937	87	82	0	buba	258023
1702	981	101	79	0	buba	258023
1759	937	87	82	0	buba	258147
1702	981	101	79	0	buba	258147
1759	937	87	82	0	buba	258254
1702	981	101	79	0	buba	258254
1759	937	87	82	0	buba	258378
1702	981	101	79	0	buba	258378
1759	937	87	82	0	buba	258489
1702	981	101	79	0	buba	258489
1759	937	87	82	0	buba	258617
1702	981	101	79	0	buba	258617
1759	937	87	82	0	buba	258752
1702	981	101	79	0	buba	258752
1759	937	87	82	0	buba	258880
1702	981	101	79	0	buba	258880
1759	937	87	82	0	buba	259003
1702	981	101	79	0	buba	259003
1759	937	87	82	0	buba	259126
1702	981	101	79	0	buba	259126
1759	937	87	82	0	buba	259253
1702	981	101	79	0	buba	259253
1759	937	87	82	0	buba	259376
1702	981	101	79	0	buba	259376
1759	937	87	82	0	buba	259502
1702	981	101	79	0	buba	259502
1759	937	87	82	0	buba	259626
1702	981	101	79	0	buba	259626
1759	937	87	82	0	buba	259753
1702	981	101	79	0	buba	259753
1759	937	87	82	0	buba	259875
1702	981	101	79	0	buba	259875
1759	937	87	82	0	buba	260000
1702	981	101	79	0	buba	260000
1759	937	87	82	0	buba	260141
1702	981	101	79	0	buba	260141
1759	937	87	82	0	buba	260267
1702	981	101	79	0	buba	260267
1759	937	87	82	0	buba	260403
1702	981	101	79	0	buba	260403
1759	937	87	82	0	buba	260532
1702	981	101	79	0	buba	260532
1759	937	87	82	0	buba	260669
1702	981	101	79	0	buba	260669
1759	937	87	82	0	buba	260793
1702	981	101	79	0	buba	260793
1759	937	87	82	0	buba	260919
1702	981	101	79	0	buba	260919
1759	937	87	82	0	buba	261042
1702	981	101	79	0	buba	261042
1759	937	87	82	0	buba	261167
1702	981	101	79	0	buba	261167
1759	937	87	82	0	buba	261289
1702	981	101	79	0	buba	261289
1759	937	87	82	0	buba	261416
1702	981	101	79	0	buba	261416
1759	937	87	82	0	buba	261555
1702	981	101	79	0	buba	261555
1759	937	87	82	0	buba	261677
1702	981	101	79	0	buba	261677
1759	937	87	82	0	buba	261803
1702	981	101	79	0	buba	261803
1759	937	87	82	0	buba	261926
1702	981	101	79	0	buba	261926
1759	937	87	82	0	buba	262052
1702	981	101	79	0	buba	262052
1759	937	87	82	0	buba	262174
1702	981	101	79	0	buba	262174
1759	937	87	82	0	buba	262302
1702	981	101	79	0	buba	262302
1759	937	87	82	0	buba	262426
1702	981	101	79	0	buba	262426
1759	937	87	82	0	buba	262551
1702	981	101	79	0	buba	262551
1759	937	87	82	0	buba	262671
1702	981	101	79	0	buba	262671
1759	937	87	82	0	buba	262794
1702	981	101	79	0	buba	262794
1759	937	87	82	0	buba	262919
1702	981	101	79	0	buba	262919
1759	937	87	82	0	buba	263044
1702	981	101	79	0	buba	263044
1759	937	87	82	0	buba	263170
1702	981	101	79	0	buba	263170
1759	937	87	82	0	buba	263292
1702	981	101	79	0	buba	263292
1759	937	87	82	0	buba	263419
1702	981	101	79	0	buba	263419
1759	937	87	82	0	buba	263545
1702	981	101	79	0	buba	263545
1759	937	87	82	0	buba	263665
1702	981	101	79	0	buba	263665
1759	937	87	82	0	buba	263789
1702	981	101	79	0	buba	263789
1759	937	87	82	0	buba	263914
1702	981	101	79	0	buba	263914
1759	937	87	82	0	buba	264053
1702	981	101	79	0	buba	264053
1759	937	87	82	0	buba	264176
1702	981	101	79	0	buba	264176
1759	937	87	82	0	buba	264307
1702	981	101	79	0	buba	264307
1759	937	87	82	0	buba	264423
1702	981	101	79	0	buba	264423
1759	937	87	82	0	buba	264555
1702	981	101	79	0	buba	264555
1759	937	87	82	0	buba	264686
1702	981	101	79	0	buba	264686
1759	937	87	82	0	buba	264810
1702	981	101	79	0	buba	264810
1759	937	87	82	0	buba	264936
1702	981	101	79	0	buba	264936
1759	937	87	82	0	buba	265058
1702	981	101	79	0	buba	265058
1759	937	87	82	0	buba	265184
1702	981	101	79	0	buba	265184
1759	937	87	82	0	buba	265311
1702	981	101	79	0	buba	265311
1759	937	87	82	0	buba	265433
1702	981	101	79	0	buba	265433
1759	937	87	82	0	buba	265556
1702	981	101	79	0	buba	265556
1759	937	87	82	0	buba	265683
1702	981	101	79	0	buba	265683
1759	937	87	82	0	buba	265821
1702	981	101	79	0	buba	265821
1759	937	87	82	0	buba	265943
1702	981	101	79	0	buba	265943
1759	937	87	82	0	buba	266069
1702	981	101	79	0	buba	266069
1759	937	87	82	0	buba	266206
1702	981	101	79	0	buba	266206
1759	937	87	82	0	buba	266333
1702	981	101	79	0	buba	266333
1759	937	87	82	0	buba	266469
1702	981	101	79	0	buba	266469
1759	937	87	82	0	buba	266597
1702	981	101	79	0	buba	266597
1759	937	87	82	0	buba	266720
1702	981	101	79	0	buba	266720
1759	937	87	82	0	buba	266843
1702	981	101	79	0	buba	266843
1759	937	87	82	0	buba	266967
1702	981	101	79	0	buba	266967
1759	937	87	82	0	buba	267090
1702	981	101	79	0	buba	267090
1759	937	87	82	0	buba	267214
1702	981	101	79	0	buba	267214
1759	937	87	82	0	buba	267324
1702	981	101	79	0	buba	267324
1759	937	87	82	0	buba	267451
1702	981	101	79	0	buba	267451
1759	937	87	82	0	buba	267574
1702	981	101	79	0	buba	267574
1759	937	87	82	0	buba	267700
1702	981	101	79	0	buba	267700
1759	937	87	82	0	buba	267837
1702	981	101	79	0	buba	267837
1759	937	87	82	0	buba	267965
1702	981	101	79	0	buba	267965
1759	937	87	82	0	buba	268107
1702	981	101	79	0	buba	268107
1759	937	87	82	0	buba	268225
1702	981	101	79	0	buba	268225
1759	937	87	82	0	buba	268351
1702	981	101	79	0	buba	268351
1759	937	87	82	0	buba	268474
1702	981	101	79	0	buba	268474
1759	937	87	82	0	buba	268602
1702	981	101	79	0	buba	268602
1759	937	87	82	0	buba	268723
1702	981	101	79	0	buba	268723
1759	937	87	82	0	buba	268848
1702	981	101	79	0	buba	268848
1759	937	87	82	0	buba	268987
1702	981	101	79	0	buba	268987
1759	937	87	82	0	buba	269110
1702	981	101	79	0	buba	269110
1759	937	87	82	0	buba	269237
1702	981	101	79	0	buba	269237
1759	937	87	82	0	buba	269360
1702	981	101	79	0	buba	269360
1759	937	87	82	0	buba	269483
1702	981	101	79	0	buba	269483
1759	937	87	82	0	buba	269606
1702	981	101	79	0	buba	269606
1759	937	87	82	0	buba	269734
1702	981	101	79	0	buba	269734
1759	937	87	82	0	buba	269856
1702	981	101	79	0	buba	269856
1759	937	87	82	0	buba	269979
1702	981	101	79	0	buba	269979
1759	937	87	82	0	buba	270089
1702	981	101	79	0	buba	270089
1759	937	87	82	0	buba	270214
1702	981	101	79	0	buba	270214
1759	937	87	82	0	buba	270324
1702	981	101	79	0	buba	270324
1759	937	87	82	0	buba	270453
1702	981	101	79	0	buba	270453
1759	937	87	82	0	buba	270587
1702	981	101	79	0	buba	270587
1759	937	87	82	0	buba	270713
1702	981	101	79	0	buba	270713
1759	937	87	82	0	buba	270834
1702	981	101	79	0	buba	270834
1759	937	87	82	0	buba	270957
1702	981	101	79	0	buba	270957
1759	937	87	82	0	buba	271085
1702	981	101	79	0	buba	271085
1759	937	87	82	0	buba	271206
1702	981	101	79	0	buba	271206
1759	937	87	82	0	buba	271337
1702	981	101	79	0	buba	271337
1759	937	87	82	0	buba	271461
1702	981	101	79	0	buba	271461
1759	937	87	82	0	buba	271584
1702	981	101	79	0	buba	271584
1759	937	87	82	0	buba	271726
1702	981	101	79	0	buba	271726
1759	937	87	82	0	buba	271848
1702	981	101	79	0	buba	271848
1759	937	87	82	0	buba	271987
1702	981	101	79	0	buba	271987
1759	937	87	82	0	buba	272109
1702	981	101	79	0	buba	272109
1759	937	87	82	0	buba	272236
1702	981	101	79	0	buba	272236
1759	937	87	82	0	buba	272361
1702	981	101	79	0	buba	272361
1759	937	87	82	0	buba	272489
1702	981	101	79	0	buba	272489
1759	937	87	82	0	buba	272610
1702	981	101	79	0	buba	272610
1759	937	87	82	0	buba	272734
1702	981	101	79	0	buba	272734
1759	937	87	82	0	buba	272856
1702	981	101	79	0	buba	272856
1759	937	87	82	0	buba	272981
1702	981	101	79	0	buba	272981
1759	937	87	82	0	buba	273089
1702	981	101	79	0	buba	273089
1759	937	87	82	0	buba	273210
1702	981	101	79	0	buba	273210
1759	937	87	82	0	buba	273338
1702	981	101	79	0	buba	273338
1759	937	87	82	0	buba	273460
1702	981	101	79	0	buba	273460
1759	937	87	82	0	buba	273589
1702	981	101	79	0	buba	273589
1759	937	87	82	0	buba	273711
1702	981	101	79	0	buba	273711
1759	937	87	82	0	buba	273836
1702	981	101	79	0	buba	273836
1759	937	87	82	0	buba	273960
1702	981	101	79	0	buba	273960
1759	937	87	82	0	buba	274085
1702	981	101	79	0	buba	274085
1759	937	87	82	0	buba	274207
1702	981	101	79	0	buba	274207
1759	937	87	82	0	buba	274332
1702	981	101	79	0	buba	274332
1759	937	87	82	0	buba	274457
1702	981	101	79	0	buba	274457
1759	937	87	82	0	buba	274582
1702	981	101	79	0	buba	274582
1759	937	87	82	0	buba	274722
1702	981	101	79	0	buba	274722
1759	937	87	82	0	buba	274857
1702	981	101	79	0	buba	274857
1759	937	87	82	0	buba	274986
1702	981	101	79	0	buba	274986
1759	937	87	82	0	buba	275123
1702	981	101	79	0	buba	275123
1759	937	87	82	0	buba	275248
1702	981	101	79	0	buba	275248
1759	937	87	82	0	buba	275373
1702	981	101	79	0	buba	275373
1759	937	87	82	0	buba	275500
1702	981	101	79	0	buba	275500
1759	937	87	82	0	buba	275622
1702	981	101	79	0	buba	275622
1759	937	87	82	0	buba	275752
1702	981	101	79	0	buba	275752
1759	937	87	82	0	buba	275887
1702	981	101	79	0	buba	275887
1759	937	87	82	0	buba	276012
1702	981	101	79	0	buba	276012
1759	937	87	82	0	buba	276138
1702	981	101	79	0	buba	276138
1759	937	87	82	0	buba	276261
1702	981	101	79	0	buba	276261
1759	937	87	82	0	buba	276386
1702	981	101	79	0	buba	276386
1759	937	87	82	0	buba	276508
1702	981	101	79	0	buba	276508
1759	937	87	82	0	buba	276635
1702	981	101	79	0	buba	276635
1759	937	87	82	0	buba	276757
1702	981	101	79	0	buba	276757
1759	937	87	82	0	buba	276879
1702	981	101	79	0	buba	276879
1759	937	87	82	0	buba	276988
1702	981	101	79	0	buba	276988
1759	937	87	82	0	buba	277111
1702	981	101	79	0	buba	277111
1759	937	87	82	0	buba	277237
1702	981	101	79	0	buba	277237
1759	937	87	82	0	buba	277363
1702	981	101	79	0	buba	277363
1759	937	87	82	0	buba	277487
1702	981	101	79	0	buba	277487
1759	937	87	82	0	buba	277609
1702	981	101	79	0	buba	277609
1759	937	87	82	0	buba	277736
1702	981	101	79	0	buba	277736
1759	937	87	82	0	buba	277877
1702	981	101	79	0	buba	277877
1759	937	87	82	0	buba	277996
1702	981	101	79	0	buba	277996
1759	937	87	82	0	buba	278120
1702	981	101	79	0	buba	278120
1759	937	87	82	0	buba	278245
1702	981	101	79	0	buba	278245
1759	937	87	82	0	buba	278370
1702	981	101	79	0	buba	278370
1759	937	87	82	0	buba	278494
1702	981	101	79	0	buba	278494
1759	937	87	82	0	buba	278617
1702	981	101	79	0	buba	278617
1759	937	87	82	0	buba	278740
1702	981	101	79	0	buba	278740
1759	937	87	82	0	buba	278867
1702	981	101	79	0	buba	278867
1759	937	87	82	0	buba	278989
1702	981	101	79	0	buba	278989
1759	937	87	82	0	buba	279114
1702	981	101	79	0	buba	279114
1759	937	87	82	0	buba	279223
1702	981	101	79	0	buba	279223
1759	937	87	82	0	buba	279352
1702	981	101	79	0	buba	279352
1759	937	87	82	0	buba	279488
1702	981	101	79	0	buba	279488
1759	937	87	82	0	buba	279620
1702	981	101	79	0	buba	279620
1759	937	87	82	0	buba	279754
1702	981	101	79	0	buba	279754
1759	937	87	82	0	buba	279875
1702	981	101	79	0	buba	279875
1759	937	87	82	0	buba	280000
1702	981	101	79	0	buba	280000
1759	937	87	82	0	buba	280124
1702	981	101	79	0	buba	280124
1759	937	87	82	0	buba	280248
1702	981	101	79	0	buba	280248
1759	937	87	82	0	buba	280387
1702	981	101	79	0	buba	280387
1759	937	87	82	0	buba	280511
1702	981	101	79	0	buba	280511
1759	937	87	82	0	buba	280639
1702	981	101	79	0	buba	280639
1759	937	87	82	0	buba	280757
1702	981	101	79	0	buba	280757
1759	937	87	82	0	buba	280883
1702	981	101	79	0	buba	280883
1759	937	87	82	0	buba	281006
1702	981	101	79	0	buba	281006
1759	937	87	82	0	buba	281130
1702	981	101	79	0	buba	281130
1759	937	87	82	0	buba	281240
1702	981	101	79	0	buba	281240
1759	937	87	82	0	buba	281365
1702	981	101	79	0	buba	281365
1759	937	87	82	0	buba	281490
1702	981	101	79	0	buba	281490
1759	937	87	82	0	buba	281614
1702	981	101	79	0	buba	281614
1759	937	87	82	0	buba	281739
1702	981	101	79	0	buba	281739
1759	937	87	82	0	buba	281863
1702	981	101	79	0	buba	281863
1759	937	87	82	0	buba	281987
1702	981	101	79	0	buba	281987
1759	937	87	82	0	buba	282109
1702	981	101	79	0	buba	282109
1759	937	87	82	0	buba	282237
1702	981	101	79	0	buba	282237
1759	937	87	82	0	buba	282357
1702	981	101	79	0	buba	282357
1759	937	87	82	0	buba	282484
1702	981	101	79	0	buba	282484
1759	937	87	82	0	buba	282607
1702	981	101	79	0	buba	282607
1759	937	87	82	0	buba	282732
1702	981	101	79	0	buba	282732
1759	937	87	82	0	buba	282871
1702	981	101	79	0	buba	282871
1759	937	87	82	0	buba	283001
1702	981	101	79	0	buba	283001
1759	937	87	82	0	buba	283137
1702	981	101	79	0	buba	283137
1759	937	87	82	0	buba	283272
1702	981	101	79	0	buba	283272
1759	937	87	82	0	buba	283397
1702	981	101	79	0	buba	283397
1759	937	87	82	0	buba	283506
1702	981	101	79	0	buba	283506
1759	937	87	82	0	buba	283630
1702	981	101	79	0	buba	283630
1759	937	87	82	0	buba	283740
1702	981	101	79	0	buba	283740
1759	937	87	82	0	buba	283866
1702	981	101	79	0	buba	283866
1759	937	87	82	0	buba	284011
1702	981	101	79	0	buba	284011
1759	937	87	82	0	buba	284128
1702	981	101	79	0	buba	284128
1759	937	87	82	0	buba	284254
1702	981	101	79	0	buba	284254
1759	937	87	82	0	buba	284376
1702	981	101	79	0	buba	284376
1759	937	87	82	0	buba	284503
1702	981	101	79	0	buba	284503
1759	937	87	82	0	buba	284626
1702	981	101	79	0	buba	284626
1759	937	87	82	0	buba	284752
1702	981	101	79	0	buba	284752
1759	937	87	82	0	buba	284872
1702	981	101	79	0	buba	284872
1759	937	87	82	0	buba	284999
1702	981	101	79	0	buba	284999
1759	937	87	82	0	buba	285137
1702	981	101	79	0	buba	285137
1759	937	87	82	0	buba	285261
1702	981	101	79	0	buba	285261
1759	937	87	82	0	buba	285388
1702	981	101	79	0	buba	285388
1759	937	87	82	0	buba	285510
1702	981	101	79	0	buba	285510
1759	937	87	82	0	buba	285636
1702	981	101	79	0	buba	285636
1759	937	87	82	0	buba	285760
1702	981	101	79	0	buba	285760
1759	937	87	82	0	buba	285883
1702	981	101	79	0	buba	285883
1759	937	87	82	0	buba	286028
1702	981	101	79	0	buba	286028
1759	937	87	82	0	buba	286147
1702	981	101	79	0	buba	286147
1759	937	87	82	0	buba	286272
1702	981	101	79	0	buba	286272
1759	937	87	82	0	buba	286394
1702	981	101	79	0	buba	286394
1759	937	87	82	0	buba	286520
1702	981	101	79	0	buba	286520
1759	937	87	82	0	buba	286642
1702	981	101	79	0	buba	286642
1759	937	87	82	0	buba	286770
1702	981	101	79	0	buba	286770
1759	937	87	82	0	buba	286890
1702	981	101	79	0	buba	286890
1759	937	87	82	0	buba	287014
1702	981	101	79	0	buba	287014
1759	937	87	82	0	buba	287121
1702	981	101	79	0	buba	287121
1759	937	87	82	0	buba	287244
1702	981	101	79	0	buba	287244
1759	937	87	82	0	buba	287371
1702	981	101	79	0	buba	287371
1759	937	87	82	0	buba	287494
1702	981	101	79	0	buba	287494
1759	937	87	82	0	buba	287620
1702	981	101	79	0	buba	287620
1759	937	87	82	0	buba	287743
1702	981	101	79	0	buba	287743
1759	937	87	82	0	buba	287869
1702	981	101	79	0	buba	287869
1759	937	87	82	0	buba	288006
1702	981	101	79	0	buba	288006
1759	937	87	82	0	buba	288128
1702	981	101	79	0	buba	288128
1759	937	87	82	0	buba	288255
1702	981	101	79	0	buba	288255
1759	937	87	82	0	buba	288376
1702	981	101	79	0	buba	288376
1759	937	87	82	0	buba	288501
1702	981	101	79	0	buba	288501
1759	937	87	82	0	buba	288624
1702	981	101	79	0	buba	288624
1759	937	87	82	0	buba	288750
1702	981	101	79	0	buba	288750
1759	937	87	82	0	buba	288874
1702	981	101	79	0	buba	288874
1759	937	87	82	0	buba	289003
1702	981	101	79	0	buba	289003
1759	937	87	82	0	buba	289137
1702	981	101	79	0	buba	289137
1759	937	87	82	0	buba	289261
1702	981	101	79	0	buba	289261
1759	937	87	82	0	buba	289389
1702	981	101	79	0	buba	289389
1759	937	87	82	0	buba	289509
1702	981	101	79	0	buba	289509
1759	937	87	82	0	buba	289635
1702	981	101	79	0	buba	289635
1759	937	87	82	0	buba	289758
1702	981	101	79	0	buba	289758
1759	937	87	82	0	buba	289886
1702	981	101	79	0	buba	289886
1759	937	87	82	0	buba	290007
1702	981	101	79	0	buba	290007
1759	937	87	82	0	buba	290136
1702	981	101	79	0	buba	290136
1759	937	87	82	0	buba	290271
1702	981	101	79	0	buba	290271
1759	937	87	82	0	buba	290394
1702	981	101	79	0	buba	290394
1759	937	87	82	0	buba	290520
1702	981	101	79	0	buba	290520
